Format=1  Tracks=10  Ticks/quarter=480
  Track 0: Tempo=87 BPM (689655 us/beat)

Tempo at parse time: 87 BPM  (689655 us/quarter)
Ticks per quarter: 480
us per tick: 1436.78
frames per tick (60fps): 0.0862

  beat 217.500  frame 9000.0  C4    vel=80
  beat 218.250  frame 9031.0  B3    vel=80
  beat 218.500  frame 9041.4  G3    vel=80
  beat 218.750  frame 9051.7  A3    vel=80
  beat 219.000  frame 9062.1  B3    vel=80
  beat 219.250  frame 9072.4  C4    vel=80
  beat 219.500  frame 9082.8  D4    vel=80
  beat 219.750  frame 9093.1  B3    vel=80
  beat 220.000  frame 9103.4  C4    vel=80
  beat 220.250  frame 9113.8  B3    vel=80
  beat 220.500  frame 9124.1  A3    vel=80
  beat 220.750  frame 9134.5  B3    vel=80
  beat 221.000  frame 9144.8  G3    vel=80
  beat 221.250  frame 9155.2  A3    vel=80
  beat 221.500  frame 9165.5  A3    vel=80
  beat 222.250  frame 9196.5  A3    vel=80
  beat 222.500  frame 9206.9  A3    vel=80
  beat 223.000  frame 9227.6  A3    vel=80
  beat 223.500  frame 9248.3  G3    vel=80

=== Track 3 (99 note-ons) ===
  beat 256.000  frame 10593.1  A3    vel=80
  beat 256.000  frame 10593.1  A2    vel=80
  beat 257.000  frame 10634.5  B3    vel=80
  beat 257.000  frame 10634.5  B2    vel=80
  beat 257.250  frame 10644.8  C4    vel=80
  beat 257.500  frame 10655.2  B3    vel=80
  beat 258.000  frame 10675.9  D4    vel=80
  beat 258.000  frame 10675.9  C3    vel=80
  beat 258.500  frame 10696.5  C4    vel=80
  beat 258.750  frame 10706.9  B3    vel=80
  beat 259.000  frame 10717.2  E4    vel=80
  beat 259.000  frame 10717.2  A3    vel=80
  beat 259.000  frame 10717.2  E3    vel=80
  beat 259.250  frame 10727.6  F4    vel=80
  beat 259.500  frame 10737.9  E4    vel=80
  beat 260.000  frame 10758.6  G4    vel=80
  beat 260.000  frame 10758.6  D3    vel=80
  beat 260.500  frame 10779.3  F4    vel=80
  beat 260.500  frame 10779.3  G3    vel=80
  beat 260.750  frame 10789.7  E4    vel=80
  beat 261.000  frame 10800.0  A4    vel=80
  beat 261.000  frame 10800.0  D4    vel=80
  beat 261.000  frame 10800.0  D3    vel=80
  beat 261.250  frame 10810.3  G4    vel=80
  beat 261.500  frame 10820.7  A4    vel=80
  beat 261.500  frame 10820.7  E3    vel=80
  beat 262.000  frame 10841.4  A4    vel=80
  beat 262.500  frame 10862.1  G4    vel=80
  beat 262.500  frame 10862.1  C4    vel=80
  beat 263.000  frame 10882.8  G4    vel=80
  beat 263.000  frame 10882.8  A3    vel=80
  beat 263.250  frame 10893.1  A4    vel=80
  beat 263.500  frame 10903.4  G4    vel=80
  beat 263.500  frame 10903.4  A3    vel=80
  beat 264.000  frame 10924.1  G4    vel=80
  beat 264.000  frame 10924.1  G4    vel=80
  beat 264.000  frame 10924.1  A2    vel=80
  beat 264.500  frame 10944.8  E4    vel=80
  beat 265.000  frame 10965.5  E4    vel=80
  beat 265.000  frame 10965.5  B2    vel=80
  beat 265.250  frame 10975.9  D4    vel=80
  beat 265.500  frame 10986.2  E4    vel=80
  beat 266.000  frame 11006.9  C3    vel=80
  beat 266.500  frame 11027.6  F4    vel=80
  beat 266.750  frame 11037.9  E4    vel=80
  beat 267.000  frame 11048.3  D4    vel=80
  beat 267.000  frame 11048.3  E3    vel=80
  beat 268.000  frame 11089.7  D3    vel=80
  beat 268.250  frame 11100.0  E4    vel=80
  beat 268.500  frame 11110.3  E4    vel=80
  beat 268.500  frame 11110.3  G3    vel=80
  beat 268.750  frame 11120.7  F4    vel=80
  beat 269.000  frame 11131.0  E4    vel=80
  beat 269.500  frame 11151.7  G3    vel=80
  beat 269.750  frame 11162.1  A3    vel=80
  beat 272.000  frame 11255.2  A3    vel=80
  beat 272.000  frame 11255.2  A2    vel=80
  beat 273.000  frame 11296.5  B3    vel=80
  beat 273.000  frame 11296.5  B2    vel=80
  beat 273.250  frame 11306.9  C4    vel=80
  beat 273.500  frame 11317.2  B3    vel=80
  beat 274.000  frame 11337.9  D4    vel=80
  beat 274.000  frame 11337.9  C3    vel=80
  beat 274.500  frame 11358.6  C4    vel=80
  beat 274.750  frame 11369.0  B3    vel=80
  beat 275.000  frame 11379.3  E4    vel=80
  beat 275.000  frame 11379.3  A3    vel=80
  beat 275.000  frame 11379.3  E3    vel=80
  beat 275.250  frame 11389.7  F4    vel=80
  beat 275.500  frame 11400.0  E4    vel=80
  beat 276.000  frame 11420.7  D3    vel=80
  beat 276.500  frame 11441.4  F4    vel=80
  beat 276.500  frame 11441.4  E4    vel=80
  beat 276.500  frame 11441.4  G3    vel=80
  beat 276.750  frame 11451.7  E4    vel=80
  beat 277.000  frame 11462.1  D4    vel=80
  beat 277.000  frame 11462.1  D4    vel=80
  beat 277.000  frame 11462.1  E3    vel=80
  beat 277.250  frame 11472.4  C4    vel=80
  beat 277.500  frame 11482.8  B3    vel=80
  beat 277.500  frame 11482.8  E3    vel=80
  beat 278.500  frame 11524.1  E4    vel=80
  beat 279.000  frame 11544.8  D4    vel=80
  beat 279.250  frame 11555.2  C4    vel=80
  beat 279.500  frame 11565.5  B3    vel=80
  beat 280.000  frame 11586.2  G4    vel=80
  beat 280.000  frame 11586.2  A2    vel=80
  beat 282.000  frame 11669.0  C3    vel=80
  beat 282.500  frame 11689.7  F4    vel=80
  beat 282.750  frame 11700.0  E4    vel=80
  beat 283.000  frame 11710.3  D4    vel=80
  beat 283.000  frame 11710.3  E3    vel=80
  beat 284.000  frame 11751.7  D3    vel=80
  beat 284.500  frame 11772.4  C4    vel=80
  beat 284.500  frame 11772.4  G3    vel=80
  beat 284.750  frame 11782.8  B3    vel=80
  beat 285.000  frame 11793.1  A3    vel=80
  beat 285.500  frame 11813.8  G3    vel=80
  beat 285.750  frame 11824.1  A3    vel=80

=== Track 4 (336 note-ons) ===
  beat 288.000  frame 11917.2  A#3   vel=80
  beat 288.250  frame 11927.6  D4    vel=80
  beat 288.500  frame 11937.9  D4    vel=80
  beat 288.750  frame 11948.3  D4    vel=80
  beat 289.000  frame 11958.6  A#3   vel=80
